X坐標,Y坐標,原地址,結果地址,說明
280548.040,2767796.238,桃園市桃園區新埔里天祥五街85號??,桃園市桃園區新埔里6鄰天祥五街85號,[桃園市]	 { 完全比對 } 找到符合的門牌地址
164936.130,2544239.360,臺南市安平區慶平路563號??,臺南市安平區平通里7鄰慶平路563號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
168765.720,2543607.200,臺南市中西區銀同里民權路1段205號1樓,臺南市中西區銀同里14鄰民權路一段205號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
184837.980,2575923.590,臺南市柳營區大農里環園東路2段17號,臺南市柳營區大農里8鄰環園東路二段17號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
,,臺南市新化區山?里頂山?53號,,查無符合門牌地址
302724.448,2772946.131,臺北市中山區中山北路2段185號7樓,臺北市中山區恆安里1鄰中山北路二段185號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
169544.357,2554999.367,臺南市安定區海寮里海寮25之21號,臺南市安定區海寮里2鄰海寮25之21號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
174948.100,2545318.370,臺南市永康區大灣里大灣路二七四號,臺南市永康區大灣里12鄰大灣路274號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
178754.390,2553526.300,臺南市新市區港墘里中山路19號,臺南市新市區港墘里2鄰中山路19號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
177916.070,2558867.010,臺南市善化區坐駕里民生路395號,臺南市善化區坐駕里5鄰民生路395號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
214720.505,2677905.697,臺中市西屯區廣福里中清路三段400號??,臺中市西屯區廣福里6鄰中清路三段400號,[臺中市]	 { 完全比對 } 找到符合的門牌地址
173230.010,2565160.980,臺南市麻豆區大埕里中正路79號2樓,臺南市麻豆區大埕里7鄰中正路79號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
167399.080,2559417.820,臺南市西港區慶安里中州21之6號,臺南市西港區慶安里3鄰中州21之19號,[臺南市]	 { 模糊比對 } (西港區)	找到符合的[鄉鎮市區]，(慶安里)	找到符合的[村里]，(中州)	找到符合的[地區]，(21之6號)	找到符合的[門牌號碼]，進行[單號過濾]，進行[找大於且最接近門牌的號之、之號]，找到大於輸入的門牌的號之、之號 13 號，模糊比對找到 1 筆符合的門牌地址。
169234.660,2553309.250,臺南市安定區中沙里中崙24號,臺南市安定區中沙里1鄰中崙24號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
178155.870,2558898.010,臺南市善化區光文里民生路311號1樓,臺南市善化區光文里19鄰民生路311號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
172200.480,2595605.050,嘉義縣朴子市竹圍里大同路316號??,嘉義縣朴子市竹圍里10鄰大同路316號,[嘉義縣]	 { 完全比對 } 找到符合的門牌地址
172913.360,2548888.240,臺南市永康區鹽行里中正北路318巷16弄28號??,臺南市永康區?行里30鄰中正北路318巷16弄28號,[臺南市]	 { 模糊比對 } (永康區)	找到符合的[鄉鎮市區]，(鹽行里)	找不到符合的[村里]，進行轉換搜尋[村變成里，里變成村]，轉換搜尋找不到進行[忽略村里]，(中正北路)	找到符合的[路街名]，(318巷)	找到符合的[巷]，(16弄)	找到符合的[弄]，(28號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
181144.409,2546918.392,臺南市新化區知義里新和庄10-1號,臺南市新化區知義里6鄰新和庄10號,[臺南市]	 { 模糊比對 } (新化區)	找到符合的[鄉鎮市區]，(知義里)	找到符合的[村里]，(新和庄)	找到符合的[地區]，(10-1號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
171045.150,2564349.010,臺南市麻豆區小埤里苓子林30號??,臺南市麻豆區小埤里2鄰苓子林30號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
178996.520,2547351.440,臺南市新化區中正路127巷25號之12??,臺南市新化區知義里14鄰中正路127巷25之14號,[臺南市]	 { 模糊比對 } (新化區)	找到符合的[鄉鎮市區]，(中正路)	找到符合的[路街名]，(127巷)	找到符合的[巷]，(25之12號)	找到符合的[門牌號碼]，進行[單號過濾]，進行[找大於且最接近門牌的號之、之號]，找到大於輸入的門牌的號之、之號 2 號，模糊比對找到 1 筆符合的門牌地址。
175176.480,2549213.570,臺南市永康區王行里環工路53號,臺南市永康區王行里14鄰環工路53號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
158236.520,2555231.020,臺南市七股區十份里1鄰十份14之1號1樓??,臺南市七股區十份里1鄰十份14號,[臺南市]	 { 模糊比對 } (七股區)	找到符合的[鄉鎮市區]，(十份里)	找到符合的[村里]，(十份)	找到符合的[地區]，(14之1號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
170736.020,2548023.560,臺南市永康區?洲里25鄰中正南路415號??,臺南市永康區?洲里25鄰中正南路415號,[臺南市]	 { 模糊比對 } (永康區)	找到符合的[鄉鎮市區]，(?洲里)	找不到符合的[村里]，進行轉換搜尋[村變成里，里變成村]，轉換搜尋找不到進行[忽略村里]，(中正南路)	找到符合的[路街名]，(415號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
171036.890,2548640.990,臺南市永康區鹽洲里24鄰國聖街301號,臺南市永康區?洲里40鄰國聖街301號,[臺南市]	 { 模糊比對 } (永康區)	找到符合的[鄉鎮市區]，(鹽洲里)	找不到符合的[村里]，進行轉換搜尋[村變成里，里變成村]，轉換搜尋找不到進行[忽略村里]，(國聖街)	找到符合的[路街名]，(301號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
171027.380,2547664.260,臺南市永康區尚頂里尚頂路106號,臺南市永康區尚頂里7鄰尚頂路106號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
178437.160,2605881.610,嘉義縣六腳鄉蘇厝村蘇厝寮１８３號,嘉義縣六腳鄉蘇厝村8鄰蘇厝寮183號,[嘉義縣]	 { 完全比對 } 找到符合的門牌地址
172591.390,2547785.370,臺南市永康區東橋里中正路279巷21弄25號,臺南市永康區東橋里27鄰中正路279巷21弄25號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
174271.490,2548054.650,臺南市永康區埔園里龍國街156號,臺南市永康區埔園里38鄰龍國街156號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
304429.138,2768871.634,臺北市大安區瑞安街256巷6號,臺北市大安區龍生里16鄰瑞安街256巷6號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
169117.470,2552594.290,臺南市安定區中沙里沙崙27號??,臺南市安定區中沙里5鄰沙崙27號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
177717.450,2577449.630,臺南市新營區南紙街94號??,臺南市新營區南紙里10鄰南紙街94號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
167963.350,2545328.350,臺南市北區文成里海安路三段265號1樓,臺南市北區文成里13鄰海安路三段265號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
174274.710,2546489.620,臺南市永康區永康里永大一路38號1樓,臺南市永康區永康里39鄰永大一路38號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
179619.010,2554043.050,臺南市新市區大社里大社875號之1,臺南市新市區大社里24鄰大社875之1號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
178390.492,2513926.580,高雄市楠梓區楠梓加工出口區中三街6號管制室??,高雄市楠梓區瑞屏里1鄰楠梓加工出口區中三街6號,[高雄市]	 { 完全比對 } 找到符合的門牌地址
171054.780,2547522.560,臺南市永康區尚頂里中正二街107號,臺南市永康區尚頂里6鄰中正二街107號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
175290.500,2549300.830,臺南市永康區王行里環工路45號,臺南市永康區王行里14鄰環工路45號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
176439.970,2548559.190,臺南市永康區王行里永科環路50號,臺南市永康區王行里16鄰永科環路50號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
171213.470,2553569.300,臺南市安定區大同里牛肉寮65之23號,臺南市安定區大同里14鄰牛肉寮65之23號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
305460.778,2772158.288,臺北市松山區敦化北路201之34號5樓??,臺北市松山區精忠里4鄰敦化北路201之34號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
171733.695,2546537.559,臺南市永康區東橋里東橋二街71巷12號??,臺南市永康區東橋里16鄰東橋二街71巷12號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
,,臺中市南屯區工業區24路36號,,查無符合門牌地址
173751.790,2546529.980,臺南市永康區永春街96巷8號1樓,臺南市永康區網寮里25鄰永春街96巷8號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
170038.620,2542955.350,臺南市東區東門路2段96號11樓,臺南市東區龍山里10鄰東門路二段96號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
174720.750,2541438.020,臺南市仁德區仁義里義林路256巷22弄6號,臺南市仁德區仁義里15鄰義林路256巷22弄6號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
168210.100,2545043.180,臺南市北區和順里臨安路2段309號1樓,臺南市北區和順里22鄰臨安路二段309號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
202504.280,2494328.760,屏東縣潮州鎮新榮里新生路４２－１號１樓,屏東縣潮州鎮新榮里15鄰新生路42之1號,[屏東縣]	 { 模糊比對 } (潮州鎮)	找到符合的[鄉鎮市區]，(新榮里)	找到符合的[村里]，(新生路)	找到符合的[路街名]，(42－1號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
169728.950,2539492.380,臺南市仁德區仁愛里大同路三段358巷8號??,臺南市仁德區仁愛里26鄰大同路三段358巷8號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
167692.610,2545005.050,臺南市北區文成里海安路三段135巷103號1樓??,臺南市北區文成里21鄰海安路三段135巷103號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
166456.740,2544156.540,臺南市安平區建平里建平十七街3號,臺南市安平區建平里1鄰建平十七街3號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
250641.660,2744115.230,新竹市東區千甲里水利路81號3樓之1、2、3、5、6,新竹市東區千甲里10鄰水利路81號,[新竹市]	 { 完全比對 } 找到符合的門牌地址
170684.380,2542478.430,臺南市東區崇信街50巷6號,臺南市東區崇信里2鄰崇信街50巷6號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
168107.798,2549004.742,臺南市安南區鳳凰里安中路1段560巷12弄33號1樓,臺南市安南區鳳凰里28鄰安中路一段560巷12弄33號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
164630.200,2544244.340,臺南市安平區育平路505號,臺南市安平區平通里19鄰育平路505號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
169523.335,2551645.447,臺南市安南區洲北里北安路4段436號1樓,臺南市安南區州北里9鄰北安路四段436號,[臺南市]	 { 模糊比對 } (安南區)	找到符合的[鄉鎮市區]，(洲北里)	找不到符合的[村里]，進行轉換搜尋[村變成里，里變成村]，轉換搜尋找不到進行[忽略村里]，(北安路)	找到符合的[路街名]，(4)	找到符合的[路段]，(436號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
165485.160,2543245.660,臺南市安平區建平五街247號,臺南市安平區國平里3鄰建平五街247號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
162658.100,2548925.860,臺南市安南區工業三路60號??,臺南市安南區顯宮里3鄰工業三路60號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
170632.360,2540850.110,臺南市東區崇明二十三街2號2樓,臺南市東區崇成里23鄰崇明二十三街2號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
185049.204,2489700.907,高雄市林園區海墘路21巷6號1樓??,高雄市林園區中門里15鄰海墘路21巷6號,[高雄市]	 { 完全比對 } 找到符合的門牌地址
165931.710,2543434.980,臺南市安平區永華路二段248號22樓之2、22樓之5、22樓之6,臺南市安平區建平里28鄰永華路二段248號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
164933.360,2543850.810,臺南市安平區平通路582號,臺南市安平區平通里15鄰平通路582號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
165057.290,2544138.680,臺南市安平區平通里國平路599-1號2樓,臺南市安平區平通里1鄰國平路599號,[臺南市]	 { 模糊比對 } (安平區)	找到符合的[鄉鎮市區]，(平通里)	找到符合的[村里]，(國平路)	找到符合的[路街名]，(599-1號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
165333.650,2544175.310,臺南市安平區華平里慶平路465號??,臺南市安平區華平里2鄰慶平路465號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
171575.170,2541170.650,臺南市東區仁和里仁東街41號1樓,臺南市東區仁和里18鄰仁東街41號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
295915.126,2766504.169,新北市板橋區南雅東路21號1樓,新北市板橋區湳興里19鄰南雅東路21號,[新北市]	 { 完全比對 } 找到符合的門牌地址
301773.536,2771868.318,臺北市大同區南京西路163號2樓之23??,臺北市大同區朝陽里8鄰南京西路163號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
168723.380,2551264.400,臺南市安南區布袋里工明路175號,臺南市安南區布袋里1鄰工明路175號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
175973.560,2549066.240,臺南市永康區王行里永科三路28號??,臺南市永康區王行里16鄰永科三路28號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
175089.050,2545821.400,臺南市永康區北灣里文賢街三二五號,臺南市永康區北灣里13鄰文賢街325號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
168471.550,2551342.740,臺南市安南區布袋里工明五路136號,臺南市安南區布袋里1鄰工明五路136號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
165391.590,2543461.850,臺南市安平區國平里1鄰永華路二段551號,臺南市安平區國平里1鄰永華路二段551號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
175932.910,2540938.250,臺南市歸仁區中山路三段371號,臺南市歸仁區南興里41鄰中山路三段371號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
168281.170,2548783.920,臺南市安南區頂安里北安路2段658號1樓,臺南市安南區頂安里17鄰北安路二段658號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
306434.582,2769582.960,臺北市信義區信義路4段415號14樓之1,臺北市信義區中興里9鄰信義路四段415號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
305607.962,2771214.569,臺北市松山區八德路3段20號10樓之2,臺北市松山區敦化里14鄰八德路三段20號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
169871.550,2549052.440,臺南市安南區政安路58號,臺南市安南區新順里10鄰政安路58號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
214575.326,2672532.939,臺中市西屯區大墩路942號2樓??,臺中市西屯區何南里22鄰大墩路942號,[臺中市]	 { 完全比對 } 找到符合的門牌地址
177575.120,2552491.250,臺南市新市區新和里忠孝街4號1樓,臺南市新市區新和里10鄰忠孝街4號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
172782.590,2541875.330,臺南市東區裕聖里裕華三街131號1樓??,臺南市東區裕聖里8鄰裕華三街131號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
162504.400,2549867.690,臺南市安南區顯宮里工業一路86號1樓,臺南市安南區顯宮里3鄰工業一路86號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
168252.550,2598528.910,嘉義縣東石鄉下揖村96號之3??,嘉義縣東石鄉下揖村5鄰下揖子寮96號,[嘉義縣]	 { 模糊比對 } (東石鄉)	找到符合的[鄉鎮市區]，(下揖村)	找到符合的[村里]，(96之3號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
180535.925,2505466.948,高雄市三民區建德路61號7樓,高雄市三民區正順里8鄰建德路61號,[高雄市]	 { 完全比對 } 找到符合的門牌地址
,,"臺南市北區成功里北成路１２８巷５７號１樓",,查無符合門牌地址
218994.291,2672082.771,臺中市北區錦村里自強一街６６號１樓,臺中市北區錦村里12鄰自強一街66號,[臺中市]	 { 完全比對 } 找到符合的門牌地址
165842.020,2562619.760,臺南市佳里區東寧里延平路283、285號,臺南市佳里區東寧里9鄰延平路373號,[臺南市]	 { 模糊比對 } (佳里區)	找到符合的[鄉鎮市區]，(東寧里)	找到符合的[村里]，(延平路)	找到符合的[路街名]，(283285號)	進行[單號過濾]，進行[找小於且最接近的門牌號碼]，找到小於輸入的門牌號碼 -282912 號，模糊比對找到 1 筆符合的門牌地址。
179738.020,2555676.050,臺南市新市區大營里大營19之4號1樓,臺南市新市區大營里1鄰大營19之4號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
182176.670,2539131.250,臺南市關廟區東勢里東榮街92巷95號,臺南市關廟區東勢里14鄰東榮街92巷95號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
167161.200,2540801.530,臺南市南區明興里德興路28號1樓,臺南市南區明興里1鄰德興路28號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
162253.760,2548806.930,臺南市安南區顯宮里科技二路30號,臺南市安南區顯宮里3鄰科技二路30號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
168997.050,2545004.280,臺南市北區興南里公園北路147號1樓,臺南市北區興南里6鄰公園北路147號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
184088.570,2574082.150,臺南市柳營區環園東路一段16號,臺南市柳營區大農里8鄰環園東路一段2號,[臺南市]	 { 模糊比對 } (柳營區)	找到符合的[鄉鎮市區]，(環園東路)	找到符合的[路街名]，(1)	找到符合的[路段]，(16號)	模糊比對找到 1 筆符合的門牌地址。
172582.630,2549078.490,臺南市永康區中正北路214號,臺南市永康區?行里30鄰中正北路214號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
173986.130,2544959.630,臺南市永康區崑山里崑山街183巷23號,臺南市永康區崑山里38鄰崑山街183巷23號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
167993.260,2543129.345,臺南市中西區小西里永福路一段189號10樓,臺南市中西區小西里16鄰永福路一段189號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
302282.490,2770952.859,臺北市中正區忠孝西路1段6號9樓??,臺北市中正區黎明里4鄰忠孝西路一段6號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
160937.700,2559442.790,臺南市七股區七股里4鄰38號1樓,臺南市七股區七股里4鄰七股38號,[臺南市]	 { 模糊比對 } (七股區)	找到符合的[鄉鎮市區]，(七股里)	找到符合的[村里]，(38號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
182758.190,2580454.880,臺南市後壁區福安里下寮210號之8,臺南市後壁區福安里15鄰下寮210號,[臺南市]	 { 模糊比對 } (後壁區)	找到符合的[鄉鎮市區]，(福安里)	找到符合的[村里]，(下寮)	找到符合的[地區]，(210之8號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
178461.370,2553281.250,臺南市新市區興業路2號,臺南市新市區港墘里6鄰興業路2號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
220376.837,2679434.911,臺中市潭子區潭北里人和路216巷11號,臺中市潭子區潭北里16鄰人和路216巷11號,[臺中市]	 { 完全比對 } 找到符合的門牌地址
200334.690,2610813.990,嘉義縣大林鎮過溪里15鄰過溪573號,嘉義縣大林鎮過溪里15鄰過溪573號,[嘉義縣]	 { 完全比對 } 找到符合的門牌地址
172724.760,2547926.740,臺南市永康區東橋里中正路279巷2弄27號1樓,臺南市永康區東橋里27鄰中正路279巷2弄27號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
177908.288,2501508.858,高雄市苓雅區三多四路110號16樓之2??,高雄市苓雅區城北里10鄰三多四路110號,[高雄市]	 { 完全比對 } 找到符合的門牌地址
170569.510,2542654.760,臺南市東區龍山里德光街15巷9號1樓,臺南市東區龍山里4鄰德光街15巷9號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
171542.210,2545340.240,臺南市永康區中興里中華路302號1樓,臺南市永康區中興里17鄰中華路302號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
172762.800,2544601.970,臺南市永康區建國里復國路78號1樓,臺南市永康區建國里9鄰復國路78號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
176501.247,2548008.047,臺南市永康區中山北路818號,臺南市永康區新樹里3鄰中山北路818號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
168965.370,2552508.290,臺南市安定區中沙里沙崙26號,臺南市安定區中沙里5鄰沙崙26號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
171188.980,2547431.410,臺南市永康區尚頂里尚頂路59巷18號??,臺南市永康區尚頂里12鄰尚頂路59巷18號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
170809.020,2546479.770,臺南市永康區中華路792-8號,臺南市永康區大橋里14鄰中華路792之8號,[臺南市]	 { 模糊比對 } (永康區)	找到符合的[鄉鎮市區]，(中華路)	找到符合的[路街名]，(792-8號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
284337.967,2762748.717,新北市鶯歌區大湖路452號??,新北市鶯歌區中湖里22鄰大湖路456之1號,[新北市]	 { 模糊比對 } (鶯歌區)	找到符合的[鄉鎮市區]，(大湖路)	找到符合的[路街名]，(452號)	進行[雙號過濾]，進行[找大於且最接近的門牌號碼]，找到大於輸入的門牌號碼 +4 號，進行[找小於且最接近的門牌號碼]，找到小於輸入的門牌號碼 -24 號，進行[找最小門牌的號之、之號]，模糊比對找到 3 筆符合的門牌地址。( 限制回傳 1 筆門牌地址 )
192143.633,2595709.912,嘉義市西區福民里福州一街79號,嘉義市西區福民里18鄰福州一街79號,[嘉義市]	 { 完全比對 } 找到符合的門牌地址
164455.010,2564152.750,臺南市佳里區海澄里萊芊寮1-59號,臺南市佳里區海澄里4鄰番子寮1之19號,[臺南市]	 { 模糊比對 } (佳里區)	找到符合的[鄉鎮市區]，(海澄里)	找到符合的[村里]，(萊芊寮)	找不到符合的[地區]，轉換搜尋找不到符合的[地區]，(1-59號)	找到符合的[門牌號碼]，進行[單號過濾]，進行[找小於且最接近門牌的號之、之號]，找到小於輸入的門牌的號之、之號 40 號，模糊比對找到 1 筆符合的門牌地址。
171804.570,2546551.050,臺南市永康區東橋里東橋二街109號,臺南市永康區東橋里16鄰東橋二街109號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
183296.140,2575910.530,臺南市柳營區大農里德元埤大道17號2樓,臺南市柳營區大農里10鄰農場17號,[臺南市]	 { 模糊比對 } (柳營區)	找到符合的[鄉鎮市區]，(大農里)	找到符合的[村里]，(德元埤大道)	找不到符合的[路街名]，進行轉換搜尋[街變成路，路變成街]，進行轉換搜尋[路變成地區名]，轉換搜尋找不到符合的[路街名]，(17號)	找到符合的[門牌號碼]，進行[單號過濾]，模糊比對找到 3 筆符合的門牌地址。( 限制回傳 1 筆門牌地址 )
180254.180,2548651.250,臺南市新化區東榮里信義路54號??,臺南市新化區東榮里4鄰信義路54號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
170325.380,2563952.120,臺南市麻豆區麻豆口1之13號??,臺南市麻豆區麻口里1鄰麻豆口1之37號,[臺南市]	 { 模糊比對 } (麻豆區)	找到符合的[鄉鎮市區]，(麻豆口)	找到符合的[地區]，(1之13號)	找到符合的[門牌號碼]，進行[單號過濾]，進行[找大於且最接近門牌的號之、之號]，找到大於輸入的門牌的號之、之號 24 號，模糊比對找到 1 筆符合的門牌地址。
172870.890,2535629.010,臺南市仁德區保安里開發六路9號??,臺南市仁德區保安里12鄰開發六路9號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
