2,交通點,Y1,,,22.998448,120.234739,台南市&北區
3,交通點,Y2O3,,,23.000554,120.224571,台南市&北區
4,交通點,Y3,,,23.000986,120.218535,台南市&北區
5,交通點,Y4B3,,,22.999967,120.212745,台南市&北區
6,交通點,Y5R3,,,23.002524,120.203383,台南市&北區
7,交通點,Y6,,,23.002154,120.195117,台南市&中西區
8,交通點,Y7O9,,,22.998951,120.186739,台南市&中西區
9,交通點,Y8O11,,,23.009509,120.193887,台南市&北區
10,交通點,Y21,,,23.024478,120.191569,台南市&安南區
11,交通點,Y31,,,22.999262,120.175930,台南市&安平區
12,交通點,Y32,,,23.002487,120.163902,台南市&安平區
13,交通點,Y33,,,22.999575,120.152351,台南市&安平區
14,交通點,R1,,,23.017081,120.211382,台南市&北區
15,交通點,R2O13,,,23.011561,120.208718,台南市&北區
16,交通點,R4,,,22.997527,120.200101,台南市&中西區
17,交通點,R5G4,,,22.990486,120.197804,台南市&中西區
18,交通點,R6O6,,,22.981094,120.197635,台南市&南區
19,交通點,R11,,,22.975359,120.191033,台南市&南區
20,交通點,R12,,,22.965098,120.189853,台南市&南區
21,交通點,B1,,,23.013479,120.230779,台南市&永康區
22,交通點,B2O2,,,23.007717,120.220815,台南市&北區
23,交通點,B4,,,22.994518,120.211798,台南市&中西區
24,交通點,B5G3,,,22.988930,120.211438,台南市&東區
25,交通點,B6O5,,,22.981123,120.212075,台南市&東區
26,交通點,B7,,,22.972436,120.214809,台南市&東區
27,交通點,B21,,,23.020236,120.244239,台南市&永康區
28,交通點,G1,,,22.981090,120.229516,台南市&東區
29,交通點,G2O4,,,22.985558,120.222373,台南市&東區
30,交通點,G5O8,,,22.990988,120.186980,台南市&中西區
31,交通點,G6,,,22.990187,120.178358,台南市&安平區
32,交通點,G7,,,22.991586,120.167326,台南市&安平區
33,交通點,G11,,,22.975902,120.237379,台南市&東區
34,交通點,G21,,,22.991512,120.159764,台南市&安平區
35,交通點,O1,,,23.009227,120.215775,台南市&北區
36,交通點,O7,,,22.981812,120.185902,台南市&南區
37,交通點,O10,,,23.006829,120.186251,台南市&北區
38,交通點,O12,,,23.011676,120.200291,台南市&北區
39,交通點,B12,,,23.041289,120.237395,台南市&永康區
40,交通點,B22,,,23.027442,120.260586,台南市&永康區
41,交通點,Y11,,,22.999432,120.254875,台南市&永康區
42,交通點,Y12,,,23.007329,120.267768,台南市&永康區
43,交通點,B23,,,23.038427,120.307140,台南市&新化區
44,交通點,G12,,,22.971656,120.251641,台南市&仁德區
45,交通點,G13,,,22.966762,120.294289,台南市&歸仁區
46,交通點,G14,,,22.959883,120.327876,台南市&關廟區
47,交通點,R22,,,23.046045,120.217790,台南市&安南區
48,交通點,R23,,,23.063344,120.218679,台南市&安南區
49,交通點,R24,,,23.121257,120.203344,台南市&西港區
50,交通點,Y24,,,23.062538,120.129696,台南市&安南區
51,交通點,R25,,,23.163995,120.182365,台南市&佳里區
52,交通點,B31,,,22.948046,120.216683,台南市&仁德區
53,交通點,B32,,,22.918634,120.225763,台南市&仁德區
54,交通點,R13,,,22.928866,120.181543,台南市&南區
55,交通點,Y22,,,23.038823,120.188002,台南市&安南區
56,交通點,Y23,,,23.049206,120.174625,台南市&安南區
57,交通點,R21,,,23.033197,120.212341,台南市&安南區
58,交通點,B11,,,23.019696,120.224427,台南市&永康區
59,停車場,B0,,,22.961888,120.218346,台南市&東區
60,停車場,Y0,,,22.997269,120.238325,台南市&永康區
61,停車場,G0/O0,,,22.973991,120.240079,台南市&東區
62,停車場,R0,,,22.955328,120.188478,台南市&南區
63,交通點,R31,,,23.087149,120.228103,台南市&安定區
64,交通點,R32,,,23.105024,120.261993,台南市&新市區
65,交通點,R33,,,23.098696,120.280995,台南市&新市區
