統計期或資料時間,縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,戶數,人口數,
105Y06M,67000,臺南市,67000350,安南區,61450,190329,
105Y06M,67000,臺南市,67000360,安平區,24939,65554,
105Y06M,67000,臺南市,67000370,中西區,30652,77121,
105Y09M,67000,臺南市,67000010,新營區,28862,78147,
105Y09M,67000,臺南市,67000020,鹽水區,10085,25941,
105Y09M,67000,臺南市,67000030,白河區,10857,28924,
105Y09M,67000,臺南市,67000040,柳營區,7869,21552,
105Y09M,67000,臺南市,67000050,後壁區,8880,24135,
105Y09M,67000,臺南市,67000060,東山區,8425,21401,
105Y09M,67000,臺南市,67000070,麻豆區,15683,44808,
105Y09M,67000,臺南市,67000080,下營區,9114,24585,
105Y09M,67000,臺南市,67000090,六甲區,7715,22464,
105Y09M,67000,臺南市,67000100,官田區,7868,21537,
105Y09M,67000,臺南市,67000110,大內區,3899,9978,
105Y09M,67000,臺南市,67000120,佳里區,20517,59514,
105Y09M,67000,臺南市,67000130,學甲區,9674,26457,
105Y09M,67000,臺南市,67000140,西港區,8154,24914,
105Y09M,67000,臺南市,67000150,七股區,8058,23165,
105Y09M,67000,臺南市,67000160,將軍區,7300,20103,
105Y09M,67000,臺南市,67000170,北門區,4286,11373,
105Y09M,67000,臺南市,67000180,新化區,14327,43762,
105Y09M,67000,臺南市,67000190,善化區,17163,47476,
105Y09M,67000,臺南市,67000200,新市區,11932,36133,
105Y09M,67000,臺南市,67000210,安定區,9965,30462,
105Y09M,67000,臺南市,67000220,山上區,2697,7390,
105Y09M,67000,臺南市,67000230,玉井區,5123,14287,
105Y09M,67000,臺南市,67000240,楠西區,3537,9947,
105Y09M,67000,臺南市,67000250,南化區,2863,8822,
105Y09M,67000,臺南市,67000260,左鎮區,1982,5005,
105Y09M,67000,臺南市,67000270,仁德區,27215,74589,
105Y09M,67000,臺南市,67000280,歸仁區,22454,68098,
105Y09M,67000,臺南市,67000290,關廟區,11061,34679,
105Y09M,67000,臺南市,67000300,龍崎區,1559,4136,
105Y09M,67000,臺南市,67000310,永康區,82480,231785,
105Y09M,67000,臺南市,67000320,東區,71799,187872,
105Y09M,67000,臺南市,67000330,南區,45278,125752,
105Y09M,67000,臺南市,67000340,北區,50396,132951,
105Y09M,67000,臺南市,67000350,安南區,61846,190851,
105Y09M,67000,臺南市,67000360,安平區,25084,65677,
105Y09M,67000,臺南市,67000370,中西區,30631,76827,
105Y12M,67000,臺南市,67000010,新營區,28879,78101,
105Y12M,67000,臺南市,67000020,鹽水區,10086,25871,
105Y12M,67000,臺南市,67000030,白河區,10836,28819,
105Y12M,67000,臺南市,67000040,柳營區,7873,21520,
105Y12M,67000,臺南市,67000050,後壁區,8881,24066,
105Y12M,67000,臺南市,67000060,東山區,8453,21320,
105Y12M,67000,臺南市,67000070,麻豆區,15716,44812,
105Y12M,67000,臺南市,67000080,下營區,9115,24508,
105Y12M,67000,臺南市,67000090,六甲區,7711,22406,
105Y12M,67000,臺南市,67000100,官田區,7880,21535,
105Y12M,67000,臺南市,67000110,大內區,3895,9962,
105Y12M,67000,臺南市,67000120,佳里區,20546,59458,
105Y12M,67000,臺南市,67000130,學甲區,9662,26377,
105Y12M,67000,臺南市,67000140,西港區,8155,24870,
105Y12M,67000,臺南市,67000150,七股區,8053,23172,
105Y12M,67000,臺南市,67000160,將軍區,7315,20051,
105Y12M,67000,臺南市,67000170,北門區,4279,11333,
105Y12M,67000,臺南市,67000180,新化區,14354,43727,
105Y12M,67000,臺南市,67000190,善化區,17254,47660,
105Y12M,67000,臺南市,67000200,新市區,12034,36268,
105Y12M,67000,臺南市,67000210,安定區,9979,30447,
105Y12M,67000,臺南市,67000220,山上區,2690,7359,
105Y12M,67000,臺南市,67000230,玉井區,5134,14281,
105Y12M,67000,臺南市,67000240,楠西區,3533,9898,
105Y12M,67000,臺南市,67000250,南化區,2872,8838,
105Y12M,67000,臺南市,67000260,左鎮區,1982,4980,
105Y12M,67000,臺南市,67000270,仁德區,27270,74637,
105Y12M,67000,臺南市,67000280,歸仁區,22518,68170,
105Y12M,67000,臺南市,67000290,關廟區,11064,34601,
105Y12M,67000,臺南市,67000300,龍崎區,1551,4107,
105Y12M,67000,臺南市,67000310,永康區,82867,232210,
105Y12M,67000,臺南市,67000320,東區,71835,187834,
105Y12M,67000,臺南市,67000330,南區,45345,125768,
105Y12M,67000,臺南市,67000340,北區,50561,133091,
105Y12M,67000,臺南市,67000350,安南區,62086,191196,
105Y12M,67000,臺南市,67000360,安平區,25179,65813,
105Y12M,67000,臺南市,67000370,中西區,30715,76967,
106Y03M,67000,臺南市,67000010,新營區,28921,78185,
106Y03M,67000,臺南市,67000020,鹽水區,10073,25777,
106Y03M,67000,臺南市,67000030,白河區,10830,28717,
106Y03M,67000,臺南市,67000040,柳營區,7878,21404,
106Y03M,67000,臺南市,67000050,後壁區,8878,23980,
106Y03M,67000,臺南市,67000060,東山區,8403,21228,
106Y03M,67000,臺南市,67000070,麻豆區,15746,44794,
106Y03M,67000,臺南市,67000080,下營區,9098,24426,
106Y03M,67000,臺南市,67000090,六甲區,7718,22375,
106Y03M,67000,臺南市,67000100,官田區,7907,21505,
106Y03M,67000,臺南市,67000110,大內區,3900,9937,
106Y03M,67000,臺南市,67000120,佳里區,20557,59477,
106Y03M,67000,臺南市,67000130,學甲區,9661,26266,
106Y03M,67000,臺南市,67000140,西港區,8171,24873,
106Y03M,67000,臺南市,67000150,七股區,8045,23179,
106Y03M,67000,臺南市,67000160,將軍區,7306,19972,
106Y03M,67000,臺南市,67000170,北門區,4271,11277,
106Y03M,67000,臺南市,67000180,新化區,14370,43692,
106Y03M,67000,臺南市,67000190,善化區,17337,47836,
106Y03M,67000,臺南市,67000200,新市區,12085,36291,
106Y03M,67000,臺南市,67000210,安定區,10000,30446,
106Y03M,67000,臺南市,67000220,山上區,2693,7343,
106Y03M,67000,臺南市,67000230,玉井區,5128,14217,
106Y03M,67000,臺南市,67000240,楠西區,3519,9836,
106Y03M,67000,臺南市,67000250,南化區,2871,8819,
106Y03M,67000,臺南市,67000260,左鎮區,1980,4940,
106Y03M,67000,臺南市,67000270,仁德區,27410,74951,
106Y03M,67000,臺南市,67000280,歸仁區,22587,68274,
106Y03M,67000,臺南市,67000290,關廟區,11069,34530,
106Y03M,67000,臺南市,67000300,龍崎區,1546,4087,
106Y03M,67000,臺南市,67000310,永康區,83208,232685,
106Y03M,67000,臺南市,67000320,東區,71890,187838,
106Y03M,67000,臺南市,67000330,南區,45402,125781,
106Y03M,67000,臺南市,67000340,北區,50553,132842,
106Y03M,67000,臺南市,67000350,安南區,62243,191478,
106Y03M,67000,臺南市,67000360,安平區,25255,65957,
106Y03M,67000,臺南市,67000370,中西區,30792,77153,
106Y06M,67000,臺南市,67000010,新營區,28945,78153,
106Y06M,67000,臺南市,67000020,鹽水區,10062,25699,
106Y06M,67000,臺南市,67000030,白河區,10860,28713,
106Y06M,67000,臺南市,67000040,柳營區,7893,21420,
106Y06M,67000,臺南市,67000050,後壁區,8884,23901,
106Y06M,67000,臺南市,67000060,東山區,8408,21176,
106Y06M,67000,臺南市,67000070,麻豆區,15774,44732,
106Y06M,67000,臺南市,67000080,下營區,9110,24385,
106Y06M,67000,臺南市,67000090,六甲區,7736,22356,
106Y06M,67000,臺南市,67000100,官田區,7927,21482,
106Y06M,67000,臺南市,67000110,大內區,3895,9882,
106Y06M,67000,臺南市,67000120,佳里區,20586,59510,
106Y06M,67000,臺南市,67000130,學甲區,9654,26225,
106Y06M,67000,臺南市,67000140,西港區,8167,24803,
106Y06M,67000,臺南市,67000150,七股區,8061,23058,
106Y06M,67000,臺南市,67000160,將軍區,7298,19947,
106Y06M,67000,臺南市,67000170,北門區,4268,11228,
106Y06M,67000,臺南市,67000180,新化區,14383,43694,
106Y06M,67000,臺南市,67000190,善化區,17421,47926,
106Y06M,67000,臺南市,67000200,新市區,12146,36387,
106Y06M,67000,臺南市,67000210,安定區,10031,30507,
106Y06M,67000,臺南市,67000220,山上區,2706,7336,
106Y06M,67000,臺南市,67000230,玉井區,5143,14194,
106Y06M,67000,臺南市,67000240,楠西區,3520,9806,
106Y06M,67000,臺南市,67000250,南化區,2872,8773,
106Y06M,67000,臺南市,67000260,左鎮區,1975,4925,
106Y06M,67000,臺南市,67000270,仁德區,27502,75167,
106Y06M,67000,臺南市,67000280,歸仁區,22619,68406,
106Y06M,67000,臺南市,67000290,關廟區,11086,34455,
106Y06M,67000,臺南市,67000300,龍崎區,1541,4077,
106Y06M,67000,臺南市,67000310,永康區,83535,233112,
106Y06M,67000,臺南市,67000320,東區,71850,187444,
106Y06M,67000,臺南市,67000330,南區,45464,125731,
106Y06M,67000,臺南市,67000340,北區,50685,132837,
106Y06M,67000,臺南市,67000350,安南區,62407,191694,
106Y06M,67000,臺南市,67000360,安平區,25360,66003,
106Y06M,67000,臺南市,67000370,中西區,30963,77358,
106Y09M,67000,臺南市,67000010,新營區,29023,77976,
106Y09M,67000,臺南市,67000020,鹽水區,10051,25593,
106Y09M,67000,臺南市,67000030,白河區,10851,28605,
106Y09M,67000,臺南市,67000040,柳營區,7912,21381,
106Y09M,67000,臺南市,67000050,後壁區,8888,23811,
106Y09M,67000,臺南市,67000060,東山區,8391,21103,
106Y09M,67000,臺南市,67000070,麻豆區,15808,44645,
106Y09M,67000,臺南市,67000080,下營區,9105,24304,
106Y09M,67000,臺南市,67000090,六甲區,7757,22324,
106Y09M,67000,臺南市,67000100,官田區,7947,21477,
106Y09M,67000,臺南市,67000110,大內區,3875,9815,
106Y09M,67000,臺南市,67000120,佳里區,20665,59437,
106Y09M,67000,臺南市,67000130,學甲區,9649,26112,
106Y09M,67000,臺南市,67000140,西港區,8182,24763,
106Y09M,67000,臺南市,67000150,七股區,8082,23046,
106Y09M,67000,臺南市,67000160,將軍區,7286,19867,
106Y09M,67000,臺南市,67000170,北門區,4261,11199,
106Y09M,67000,臺南市,67000180,新化區,14431,43686,
106Y09M,67000,臺南市,67000190,善化區,17633,48239,
106Y09M,67000,臺南市,67000200,新市區,12239,36448,
106Y09M,67000,臺南市,67000210,安定區,10096,30581,
106Y09M,67000,臺南市,67000220,山上區,2715,7325,
106Y09M,67000,臺南市,67000230,玉井區,5146,14159,
106Y09M,67000,臺南市,67000240,楠西區,3509,9729,
106Y09M,67000,臺南市,67000250,南化區,2872,8781,
106Y09M,67000,臺南市,67000260,左鎮區,1978,4894,
106Y09M,67000,臺南市,67000270,仁德區,27612,75410,
106Y09M,67000,臺南市,67000280,歸仁區,22680,68340,
106Y09M,67000,臺南市,67000290,關廟區,11110,34438,
106Y09M,67000,臺南市,67000300,龍崎區,1539,4048,
106Y09M,67000,臺南市,67000310,永康區,83968,233555,
106Y09M,67000,臺南市,67000320,東區,71953,186959,
106Y09M,67000,臺南市,67000330,南區,45679,125596,
106Y09M,67000,臺南市,67000340,北區,50899,132702,
106Y09M,67000,臺南市,67000350,安南區,62688,192024,
106Y09M,67000,臺南市,67000360,安平區,25590,66319,
106Y09M,67000,臺南市,67000370,中西區,31118,77397,
106Y12M,67000,臺南市,67000010,新營區,29016,77966,
106Y12M,67000,臺南市,67000020,鹽水區,10035,25583,
106Y12M,67000,臺南市,67000030,白河區,10839,28520,
106Y12M,67000,臺南市,67000040,柳營區,7903,21365,
106Y12M,67000,臺南市,67000050,後壁區,8877,23718,
106Y12M,67000,臺南市,67000060,東山區,8387,21049,
106Y12M,67000,臺南市,67000070,麻豆區,15806,44603,
106Y12M,67000,臺南市,67000080,下營區,9085,24239,
106Y12M,67000,臺南市,67000090,六甲區,7773,22275,
106Y12M,67000,臺南市,67000100,官田區,7932,21448,
106Y12M,67000,臺南市,67000110,大內區,3865,9761,
106Y12M,67000,臺南市,67000120,佳里區,20685,59380,
106Y12M,67000,臺南市,67000130,學甲區,9644,26078,
106Y12M,67000,臺南市,67000140,西港區,8200,24758,
106Y12M,67000,臺南市,67000150,七股區,8065,22974,
106Y12M,67000,臺南市,67000160,將軍區,7284,19849,
106Y12M,67000,臺南市,67000170,北門區,4255,11188,
106Y12M,67000,臺南市,67000180,新化區,14448,43630,
106Y12M,67000,臺南市,67000190,善化區,17688,48386,
106Y12M,67000,臺南市,67000200,新市區,12295,36574,
106Y12M,67000,臺南市,67000210,安定區,10112,30564,
106Y12M,67000,臺南市,67000220,山上區,2716,7314,
106Y12M,67000,臺南市,67000230,玉井區,5147,14151,
106Y12M,67000,臺南市,67000240,楠西區,3515,9717,
106Y12M,67000,臺南市,67000250,南化區,2878,8787,
106Y12M,67000,臺南市,67000260,左鎮區,1976,4876,
106Y12M,67000,臺南市,67000270,仁德區,27622,75518,
106Y12M,67000,臺南市,67000280,歸仁區,22707,68424,
106Y12M,67000,臺南市,67000290,關廟區,11143,34433,
106Y12M,67000,臺南市,67000300,龍崎區,1537,4038,
106Y12M,67000,臺南市,67000310,永康區,84060,233905,
106Y12M,67000,臺南市,67000320,東區,71876,186841,
106Y12M,67000,臺南市,67000330,南區,45710,125394,
106Y12M,67000,臺南市,67000340,北區,50950,132726,
106Y12M,67000,臺南市,67000350,安南區,62816,192224,
106Y12M,67000,臺南市,67000360,安平區,25646,66496,
106Y12M,67000,臺南市,67000370,中西區,31321,77770,
107Y03M,67000,臺南市,67000010,新營區,29010,78018,
107Y03M,67000,臺南市,67000020,鹽水區,10035,25540,
107Y03M,67000,臺南市,67000030,白河區,10815,28399,
107Y03M,67000,臺南市,67000040,柳營區,7914,21309,
107Y03M,67000,臺南市,67000050,後壁區,8863,23636,
107Y03M,67000,臺南市,67000060,東山區,8367,21007,
107Y03M,67000,臺南市,67000070,麻豆區,15804,44538,
107Y03M,67000,臺南市,67000080,下營區,9070,24126,
107Y03M,67000,臺南市,67000090,六甲區,7783,22269,
107Y03M,67000,臺南市,67000100,官田區,7920,21347,
107Y03M,67000,臺南市,67000110,大內區,3861,9711,
107Y03M,67000,臺南市,67000120,佳里區,20713,59355,
107Y03M,67000,臺南市,67000130,學甲區,9612,25936,
107Y03M,67000,臺南市,67000140,西港區,8227,24764,
107Y03M,67000,臺南市,67000150,七股區,8048,22947,
107Y03M,67000,臺南市,67000160,將軍區,7287,19753,
107Y03M,67000,臺南市,67000170,北門區,4247,11169,
107Y03M,67000,臺南市,67000180,新化區,14457,43671,
107Y03M,67000,臺南市,67000190,善化區,17760,48536,
107Y03M,67000,臺南市,67000200,新市區,12392,36668,
107Y03M,67000,臺南市,67000210,安定區,10135,30540,
107Y03M,67000,臺南市,67000220,山上區,2720,7319,
107Y03M,67000,臺南市,67000230,玉井區,5154,14138,
107Y03M,67000,臺南市,67000240,楠西區,3511,9670,
107Y03M,67000,臺南市,67000250,南化區,2871,8758,
107Y03M,67000,臺南市,67000260,左鎮區,1969,4856,
107Y03M,67000,臺南市,67000270,仁德區,27665,75490,
107Y03M,67000,臺南市,67000280,歸仁區,22777,68536,
107Y03M,67000,臺南市,67000290,關廟區,11150,34390,
107Y03M,67000,臺南市,67000300,龍崎區,1538,4016,
107Y03M,67000,臺南市,67000310,永康區,84331,234127,
107Y03M,67000,臺南市,67000320,東區,71864,186703,
107Y03M,67000,臺南市,67000330,南區,45736,125199,
107Y03M,67000,臺南市,67000340,北區,51002,132613,
107Y03M,67000,臺南市,67000350,安南區,62993,192401,
107Y03M,67000,臺南市,67000360,安平區,25694,66615,
107Y03M,67000,臺南市,67000370,中西區,31373,77812,
107Y06M,67000,臺南市,67000010,新營區,29016,77858,
107Y06M,67000,臺南市,67000020,鹽水區,10010,25487,
107Y06M,67000,臺南市,67000030,白河區,10799,28294,
107Y06M,67000,臺南市,67000040,柳營區,7921,21271,
107Y06M,67000,臺南市,67000050,後壁區,8838,23532,
107Y06M,67000,臺南市,67000060,東山區,8345,20942,
107Y06M,67000,臺南市,67000070,麻豆區,15815,44440,
107Y06M,67000,臺南市,67000080,下營區,9064,24056,
107Y06M,67000,臺南市,67000090,六甲區,7803,22260,
107Y06M,67000,臺南市,67000100,官田區,7929,21322,
107Y06M,67000,臺南市,67000110,大內區,3858,9688,
107Y06M,67000,臺南市,67000120,佳里區,20739,59317,
107Y06M,67000,臺南市,67000130,學甲區,9611,25828,
107Y06M,67000,臺南市,67000140,西港區,8245,24747,
107Y06M,67000,臺南市,67000150,七股區,8025,22892,
107Y06M,67000,臺南市,67000160,將軍區,7285,19715,
107Y06M,67000,臺南市,67000170,北門區,4231,11146,
107Y06M,67000,臺南市,67000180,新化區,14459,43606,
107Y06M,67000,臺南市,67000190,善化區,17841,48656,
107Y06M,67000,臺南市,67000200,新市區,12466,36757,
107Y06M,67000,臺南市,67000210,安定區,10150,30544,
107Y06M,67000,臺南市,67000220,山上區,2721,7325,
107Y06M,67000,臺南市,67000230,玉井區,5155,14097,
107Y06M,67000,臺南市,67000240,楠西區,3512,9638,
107Y06M,67000,臺南市,67000250,南化區,2862,8761,
107Y06M,67000,臺南市,67000260,左鎮區,1965,4829,
107Y06M,67000,臺南市,67000270,仁德區,27718,75520,
107Y06M,67000,臺南市,67000280,歸仁區,22831,68464,
107Y06M,67000,臺南市,67000290,關廟區,11175,34411,
107Y06M,67000,臺南市,67000300,龍崎區,1535,4003,
107Y06M,67000,臺南市,67000310,永康區,84650,234313,
107Y06M,67000,臺南市,67000320,東區,71963,186563,
107Y06M,67000,臺南市,67000330,南區,45853,125034,
107Y06M,67000,臺南市,67000340,北區,50956,132144,
107Y06M,67000,臺南市,67000350,安南區,63319,192759,
107Y06M,67000,臺南市,67000360,安平區,25792,66653,
107Y06M,67000,臺南市,67000370,中西區,31416,77845,
107Y09M,67000,臺南市,67000010,新營區,29079,77666,
107Y09M,67000,臺南市,67000020,鹽水區,10029,25427,
107Y09M,67000,臺南市,67000030,白河區,10800,28175,
107Y09M,67000,臺南市,67000040,柳營區,7924,21219,
107Y09M,67000,臺南市,67000050,後壁區,8823,23470,
107Y09M,67000,臺南市,67000060,東山區,8341,20883,
107Y09M,67000,臺南市,67000070,麻豆區,15835,44337,
107Y09M,67000,臺南市,67000080,下營區,9060,23969,
107Y09M,67000,臺南市,67000090,六甲區,7806,22202,
107Y09M,67000,臺南市,67000100,官田區,7949,21355,
107Y09M,67000,臺南市,67000110,大內區,3840,9652,
107Y09M,67000,臺南市,67000120,佳里區,20815,59128,
107Y09M,67000,臺南市,67000130,學甲區,9634,25743,
107Y09M,67000,臺南市,67000140,西港區,8268,24735,
107Y09M,67000,臺南市,67000150,七股區,8046,22849,
107Y09M,67000,臺南市,67000160,將軍區,7278,19697,
107Y09M,67000,臺南市,67000170,北門區,4223,11100,
107Y09M,67000,臺南市,67000180,新化區,14479,43539,
107Y09M,67000,臺南市,67000190,善化區,17983,48857,
107Y09M,67000,臺南市,67000200,新市區,12540,36821,
107Y09M,67000,臺南市,67000210,安定區,10200,30545,
107Y09M,67000,臺南市,67000220,山上區,2730,7337,
107Y09M,67000,臺南市,67000230,玉井區,5150,14038,
107Y09M,67000,臺南市,67000240,楠西區,3523,9595,
107Y09M,67000,臺南市,67000250,南化區,2858,8747,
107Y09M,67000,臺南市,67000260,左鎮區,1955,4813,
107Y09M,67000,臺南市,67000270,仁德區,27881,75773,
107Y09M,67000,臺南市,67000280,歸仁區,22887,68404,
107Y09M,67000,臺南市,67000290,關廟區,11236,34391,
107Y09M,67000,臺南市,67000300,龍崎區,1533,4000,
107Y09M,67000,臺南市,67000310,永康區,85225,234907,
107Y09M,67000,臺南市,67000320,東區,72166,186114,
107Y09M,67000,臺南市,67000330,南區,46029,124845,
107Y09M,67000,臺南市,67000340,北區,51105,131940,
107Y09M,67000,臺南市,67000350,安南區,63741,193102,
107Y09M,67000,臺南市,67000360,安平區,25952,66669,
107Y09M,67000,臺南市,67000370,中西區,31612,77992,
107Y12M,67000,臺南市,67000010,新營區,29089,77617,
107Y12M,67000,臺南市,67000020,鹽水區,10038,25395,
107Y12M,67000,臺南市,67000030,白河區,10791,28105,
107Y12M,67000,臺南市,67000040,柳營區,7932,21205,
107Y12M,67000,臺南市,67000050,後壁區,8808,23346,
107Y12M,67000,臺南市,67000060,東山區,8335,20788,
107Y12M,67000,臺南市,67000070,麻豆區,15838,44260,
107Y12M,67000,臺南市,67000080,下營區,9064,23916,
107Y12M,67000,臺南市,67000090,六甲區,7811,22148,
107Y12M,67000,臺南市,67000100,官田區,7969,21314,
107Y12M,67000,臺南市,67000110,大內區,3826,9605,
107Y12M,67000,臺南市,67000120,佳里區,20835,59083,
107Y12M,67000,臺南市,67000130,學甲區,9622,25665,
107Y12M,67000,臺南市,67000140,西港區,8276,24690,
107Y12M,67000,臺南市,67000150,七股區,8031,22732,
107Y12M,67000,臺南市,67000160,將軍區,7278,19664,
107Y12M,67000,臺南市,67000170,北門區,4218,11051,
107Y12M,67000,臺南市,67000180,新化區,14479,43456,
107Y12M,67000,臺南市,67000190,善化區,18027,48968,
107Y12M,67000,臺南市,67000200,新市區,12585,36898,
107Y12M,67000,臺南市,67000210,安定區,10217,30483,
107Y12M,67000,臺南市,67000220,山上區,2726,7317,
107Y12M,67000,臺南市,67000230,玉井區,5161,13997,
107Y12M,67000,臺南市,67000240,楠西區,3525,9537,
107Y12M,67000,臺南市,67000250,南化區,2851,8724,
