           臺南市里鄰編組及調整情形一覽表
 區別   調整後里別       調整前里別         實施日期
龍崎區    崎頂里  崎頂里               107年1月29日
龍崎區    土崎里  土崎里               107年1月29日
龍崎區    中坑里  中坑里               107年1月29日
龍崎區    楠坑里  楠坑里               107年1月29日
龍崎區    牛埔里  牛埔里               107年1月29日
龍崎區    大坪里  大坪里               107年1月29日
龍崎區    龍船里  龍船里               107年1月29日
龍崎區    石𥕢里  石𥕢里               107年1月29日




                第 1 頁，共 1 頁

