           臺南市里鄰編組及調整情形一覽表
 區別   調整後里別       調整前里別         實施日期
左鎮區    光和里  光和里               107年1月29日
左鎮區    榮和里  榮和里               107年1月29日
左鎮區    左鎮里  左鎮里               107年1月29日
左鎮區    中正里  中正里               107年1月29日
左鎮區    睦光里  睦光里               107年1月29日
左鎮區    內庄里  內庄里               107年1月29日
左鎮區    澄山里  澄山里               107年1月29日
左鎮區    岡林里  岡林里               107年1月29日
左鎮區    草山里  草山里               107年1月29日
左鎮區    二寮里  二寮里               107年1月29日




                第 1 頁，共 1 頁

