           臺南市里鄰編組及調整情形一覽表
 區別   調整後里別       調整前里別         實施日期
玉井區    玉井里  玉井里；另與玉田里進行里界調整   107年1月29日
玉井區    玉田里  玉田里；另與玉井里進行里界調整   107年1月29日
玉井區    中正里  中正里               107年1月29日
玉井區    竹圍里  竹圍里               107年1月29日
玉井區    沙田里  沙田里               107年1月29日
玉井區    三埔里  三埔里               107年1月29日
玉井區    三和里  三和里               107年1月29日
玉井區    望明里  望明里               107年1月29日
玉井區    層林里  層林里               107年1月29日
玉井區    豐里里  豐里里               107年1月29日




                第 1 頁，共 1 頁

