           臺南市里鄰編組及調整情形一覽表
 區別   調整後里別       調整前里別         實施日期
大內區    石湖里  石湖里               107年1月29日
大內區    石林里  石林里               107年1月29日
大內區    石城里  石城里               107年1月29日
大內區    內江里  內江里               107年1月29日
大內區    大內里  大內里               107年1月29日
大內區    內郭里  內郭里               107年1月29日
大內區    頭社里  頭社里               107年1月29日
大內區    環湖里  環湖里               107年1月29日
大內區    二溪里  二溪里               107年1月29日
大內區    曲溪里  曲溪里               107年1月29日




                第 1 頁，共 1 頁

