,,"違反勞動基準法而依第79條第3項公布之相關資料",,,,
"項次","事業單位/事業主","違反","違反法規內容","處分書文號","處分日期","備註"
,,"法令條款",,,,
1,"可成科技股份有限公司","勞動基準法第32條第2項","延長工作時間超過法令規定","府勞條字第1020751039號","102年9月5日",
,,"勞動基準法第32條第2項","延長工作時間超過法令規定","府勞條字第1020898302號","102年10月16日",
2,"易昇鋼鐵股份有限公司","勞動基準法第24條","延長工作時間未依規定加給工資","府勞條字第1020866580號","102年9月27日",
,,"勞動基準法第24條","延長工作時間未依規定加給工資","府勞條字第1020922036號","102年10月16日",
,,"勞動基準法第32條第2項","延長工作時間超過法令規定","府勞條字第1020866580號","102年9月27日",
,,"勞動基準法第32條第2項","延長工作時間超過法令規定","府勞條字第1020922036號","102年10月16日",
3,"謝勝安(即三上企業社)","勞動基準法第21條第1項","工資低於基本工資","府勞條字第1020948821號","102年10月29日",
,,"勞動基準法第21條第1項","工資低於基本工資","府勞條字第1020937870號","102年11月6日",
,,"勞動基準法第30條第5項","未依規定置備勞工出勤紀錄表","府勞條字第1020948821號","102年10月29日",
,,"勞動基準法第30條第5項","未依規定置備勞工出勤紀錄表","府勞條字第1020937870號","102年11月6日",
,,"勞動基準法第30條第5項","未依規定置備勞工出勤紀錄表","府勞條字第1021038196號","102年11月25日",
,,"勞動基準法第49條第1項","使女工從事夜間工作不符法定要件","府勞條字第1020948821號","102年10月29日",
,,"勞動基準法第49條第1項","使女工從事夜間工作不符法定要件","府勞條字第1021038196號","102年11月25日",
,,"勞動基準法第49條第1項","使女工從事夜間工作不符法定要件","府勞條字第1020937870號","102年11月6日",
4,"華宏新技股份有限公司","勞動基準法第32條第2項","延長工作時間超過法令規定","府勞條字第1011051041號","102年1月3日",
,,"勞動基準法第32條第2項","延長工作時間超過法令規定","府勞條字第1020163904號","102年10月17日",
5,"溫士頓醫藥股份有限公司","勞動基準法第32條第2項","延長工作時間超過法令規定","府勞條字第1011044937號","101年12月12日",
,,"勞動基準法第32條第2項","延長工作時間超過法令規定","府勞條字第1020053521號","102年1月17日",
,,"勞動基準法第32條第2項","延長工作時間超過法令規定","府勞條字第1021156244號","102年12月25日",
,"旗勝科技股份有限公司","勞動基準法第32條第2項","延長工作時間超過法令規定","府勞條字第1011081614號","101年12月24日",
6,,"勞動基準法第32條第2項","延長工作時間超過法令規定","府勞條字第1020177165號","102年3月8日",
,,"勞動基準法第32條第2項","延長工作時間超過法令規定","府勞條字第1020407599號","102年05月14日",
,,"勞動基準法第32條第2項","延長工作時間超過法令規定","府勞條字第1020960223號","102年10月28日",
7,"澤雷科技股份有限公司","勞動基準法第32條第2項","延長工作時間超過法令規定","府勞條字第1020687647號","102年8月1日",
,,"勞動基準法第32條第2項","延長工作時間超過法令規定","府勞條字第1021014873號","102年11月20日",
